"id","parent_id","usuario_id","tipo_sigo_id","tipo_marca_id","clase_id","pais_id","numero_solicitud","nombre","numero_registro","fecha_registro","numero_renovacion","numero_publicacion","numero_gaceta","fecha_publicacion","fecha_importacion","activo","valido","importado","activa","created_at","updated_at","anterior","propia"
14585,0,1,3,1,3,,"2178-2002","TEMPS D'ENERGIE","93976-C",21/04/2004,,"102048","2440",12/11/2002,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
14586,0,1,1,1,5,,"2218-2002","QUETIDIN","95706-C",24/08/2004,,"102414","2461",10/02/2003,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
14587,0,1,1,1,5,,"2214-2002","ARTERSOL","92081-C",22/12/2003,,"101580","2440",12/11/2002,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
14588,0,1,1,1,5,,"2213-2002","DAZOLIN","92079-C",22/12/2003,,"101579","2440",12/11/2002,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
14589,0,1,1,1,5,,"2230-2002","DELITAN FORTE","95707-C",24/08/2004,,"102417","2461",10/02/2003,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
15711,0,1,1,1,34,,,"CONTINENTAL","COL",,,,,,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
15712,0,1,1,1,34,,,"CONTINENTE","COL",,,,,,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
15713,0,1,1,1,34,,,"CORCEL","COL",,,,,,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
15714,0,1,1,1,34,,,"CRAZY HORSE","COL",,,,,,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
15715,0,1,1,1,34,,,"DALLAS","COL",,,,,,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
15716,0,1,1,1,34,,,"DISTINGUE AL FUMADOR","COL",,,,,,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
15717,0,1,1,1,34,,,"DOUBLE HAPPINES","COL",,,,,,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
15718,0,1,1,1,34,,,"DURANT","COL",,,,,,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
15719,0,1,1,1,34,,,"DRYGON","COL",,,,,,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
15720,0,1,0,3,34,,,"EL CIGARRILLO GANADOR","COL",,,,,,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
15721,0,1,0,3,34,,,"EL SABOR DE COLOMBIA","COL",,,,,,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
15722,0,1,0,3,34,,,"ES TU SABOR...ES TU PLACER","COL",,,,,,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
15723,0,1,5,1,34,,,"ESPLENDIDOS","COL",,,,,,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
15724,0,1,1,1,34,,,"FORMULA 1","COL",,,,,,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
15725,0,1,1,1,34,,,"HUNTER","COL",,,,,,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
15726,0,1,0,3,34,,,"INTENSAMENTE SUAVE","COL",,,,,,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
15727,0,1,1,1,34,,,"IDEAL","COL",,,,,,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
15728,0,1,1,1,34,,,"J.R.","COL",,,,,,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
15729,0,1,1,1,34,,,"LANCEROS","COL",,,,,,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
15730,0,1,1,1,34,,,"MACRO","COL",,,,,,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
15731,0,1,1,1,34,,,"MARLIN","COL",,,,,,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
15732,0,1,1,1,34,,,"MARSHALL","COL",,,,,,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
15733,0,1,1,1,34,,,"MICRODAY","COL",,,,,,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
15734,0,1,1,1,34,,,"MINE","COL",,,,,,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
15735,0,1,5,1,34,,,"MONZA","COL",,,,,,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
15736,0,1,1,1,34,,,"NEVADO","COL",,,,,,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
15737,0,1,1,1,34,,,"NOBEL","COL",,,,,,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
15738,0,1,0,3,34,,,"NUEVOS CIGARRILLOS SUAVES, GOZATE LA FIESTA","COL",,,,,,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
15739,0,1,1,1,34,,,"PEACE","COL",,,,,,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
15740,0,1,0,3,34,,,"PORQUE TU VAS MAS ALLA","COL",,,,,,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
15741,0,1,1,1,34,,,"PREMIER",,,,,,,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
15742,0,1,1,1,3,,"2517-2007","CALCIGENOL","112453-C",29/02/2008,,"124584","3031",09/10/2007,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
15743,0,1,1,1,34,,,"PROTABACO","COL",,,,,,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
15744,0,1,1,1,34,,,"ROSINI","COL",,,,,,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
15745,0,1,1,1,34,,,"RUMBA","COL",,,,,,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
15746,0,1,1,1,34,,,"SIOUX","COL",,,,,,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
15747,0,1,1,1,34,,,"STANDARD","COL",,,,,,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
15748,0,1,1,1,34,,,"USTED GANA","COL",,,,,,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
15749,0,1,0,3,34,,,"HOLA QUE TAL? FUMANDO CONTINENTAL","COL",,,,,,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
15750,0,1,0,3,34,,,"SABOR A PATRIA","COL",,,,,,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
15751,0,1,1,1,34,,,"TARGET","COL",,,,,,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
15752,0,1,0,3,34,,,"TENLO A MANO","COL",,,,,,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
15753,0,1,1,1,34,,"3938-2004","TROPICAL","102273-C",13/02/2006,,"112299","2795",23/09/2005,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
15754,0,1,0,3,34,,,"TU LIBERTAD","COL",,,,,,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
15755,0,1,0,3,34,,,"TU RECOMPENSA","COL",,,,,,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
15756,0,1,0,3,34,,,"UN LARGO PLACER","COL",,,,,,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
15757,0,1,1,1,34,,,"UNIVERSAL","COL",,,,,,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
15758,0,1,1,1,34,,,"VENCEDOR","COL",,,,,,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
15759,0,1,1,1,34,,,"VIKING","COL",,,,,,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
15760,0,1,1,1,34,,,"WEST","COL",,,,,,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
15762,0,1,1,2,36,,"0295-1998","PROVENCRED","85609-C",15/01/2002,,"83341","2131",19/04/1999,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
15763,0,1,1,1,33,,"3338-2003","HACIENDA SARURO","98226-C",09/03/2005,,"107539","2615",22/06/2004,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
15764,0,1,2,1,5,,"2443-1996","DISEÑO DE HOJA","89596-C",28/03/2003,,"73378","1967",17/01/1997,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
15765,0,1,3,1,5,,"2444-1996","ULTRA NORSK","67024-C",19/08/1998,,"73379","1967",17/01/1997,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
15766,0,1,3,1,5,,"2445-1996","MEDO","72920-C",01/06/1999,,"73380","1967",17/01/1997,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
15767,0,1,3,1,5,,"3339-2003","SUPRELAC","96794-C",14/10/2004,,"107978","2615",22/06/2004,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
15768,0,1,1,1,38,,"3349-2003","X-TREME",,,,"107544","2615",22/06/2004,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
15769,0,1,1,1,5,,"3475-2003","PENZYM","98229-C",09/03/2005,,"107593","2615",22/06/2004,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
15770,0,1,1,1,5,,"3477-2003","PERIVAR",,,,"107595","2615",22/06/2004,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
15771,0,1,1,1,5,,"3476-2003","SICOMEX","98227-C",09/03/2005,,"107594","2615",22/06/2004,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
15772,0,1,1,1,24,,"3662-2003","COTTON VALLEY","98755-C",11/04/2005,,"108151","2668",21/10/2004,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
15773,0,1,1,1,9,,"3451-2000","ADVANTIS",,,,"95167","2293",12/03/2001,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
15774,0,1,1,2,36,,"3453-2000","ADVANTIS",,,,"95169","2293",12/03/2001,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
16791,0,1,1,3,,,"1605-2005","DIA-NOCHE. ALIVIO DE DIA, DESCANSO DE NOCHE","103818-C",01/06/2006,,"113259","2810",04/11/2005,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
16792,0,1,3,1,3,,"1592-2005","DANGEL CY°ZONE","104236-C",06/07/2006,,"113787","2810",04/11/2005,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
20110,0,1,0,0,,,,"DURATREAD",,,,,,,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
20142,0,1,1,1,5,,"2209-2008","FITOPLUS","117078-C",15/12/2008,,"130294","3129",09/10/2008,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
20143,0,1,1,1,5,,"2689-2008","SUBUTEX","119834-C",29/07/2009,,"133664","3162",29/01/2009,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
20144,0,1,1,1,5,,"2688-2008","SUBOXONE","119833-C",29/07/2009,,"133663","3162",29/01/2009,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
20147,0,1,3,1,32,,,"MESITER BRÄU",,,,,,,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
20148,0,1,3,1,32,,"4878-1998","CRUSH",,,,"85993",,,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
20149,0,1,3,1,32,,"4879-1998","CRUSH ORANGE",,,,"85994",,,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
20164,0,1,1,3,,,"2479-2008","Como te gusta a ti","116474-C",03/12/2008,,"130385","3129",09/10/2008,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
20165,0,1,1,3,,,"2480-2008","Como te gusta a ti","116473-C",03/12/2008,,"130386","3129",09/10/2008,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
20183,0,1,3,1,32,,"1784-2008","COCA COLLA",,,,,,,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
20184,0,1,1,1,3,,"1785-2008","OLEOSKIN",,,,,,,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
20185,0,1,1,1,3,,"1786-2008","TELEANGIL",,,,,,,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
20186,0,1,1,1,3,,"1787-2008","SUNLAT",,,,,,,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
20187,0,1,1,1,5,,"1788-2008","AGEX",,,,,,,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
20188,0,1,1,1,3,,"1789-2008","LIGOVIT",,,,,,,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
20189,0,1,1,1,3,,"1790-2008","HELIOSKIN",,,,,,,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
20190,0,1,1,1,3,,"1791-2008","DELTACRIN",,,,,,,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
20191,0,1,1,1,3,,"1792-2008","BIONICON",,,,,,,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
20192,0,1,1,1,3,,"1793-2008","ATOP",,,,,,,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
21642,0,1,3,2,41,,"4728-2009","YUKIDS BY YUKIDS ISLAND",,,,,,,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
20193,0,1,1,1,3,,"1794-2008","PHARCOS",,,,,,,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
20194,0,1,1,1,3,,"1795-2008","SEBOSEDIL",,,,,,,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
20195,0,1,1,1,3,,"1796-2008","SPOTLESS",,,,,,,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
20197,0,1,5,1,32,,"0520-1987","MEISTER BRAU",,,,"47445",,,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
20203,0,1,0,0,30,,,"BILBO",,,,,,,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
20204,0,1,0,1,16,,,"BILBO",,,,,,,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
20205,0,1,0,1,28,,,"BILBO",,,,,,,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
20206,0,1,1,1,5,,"2611-2008","LIFERTRON PLUS","116494-C",04/12/2008,,"130407","3129",09/10/2008,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
20207,0,1,2,1,32,,"2586-2008","DISEÑO","117250-C",15/12/2008,,"131623","3129",09/10/2008,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
20208,0,1,2,2,41,,"2587-2008","DISEÑO","117251-C",15/12/2008,,"131624","3129",09/10/2008,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
20221,0,1,3,2,35,,"2692-2008","ESIKA","117252-C",15/12/2008,,"131628","3129",09/10/2008,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
20222,0,1,1,1,5,,"2687-2008","KAPANOL",,,,"130436","3129",09/10/2008,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
20223,0,1,1,1,30,,,"SACI - 666","20917-C",05/12/1967,"53012-A","20449","358",26/07/1967,07/08/2010,0,1,0,0,07/08/2010,07/08/2010,0,1
20224,0,1,1,1,5,,"2784-2008","TRIOVAL SACHET","116739-C",12/12/2008,,"130450","3129",09/10/2008,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
20225,0,1,3,1,12,,"2782-2008","DOUBLE COIN",,,,,,,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
20226,0,1,2,1,12,,"2783-2008","DISEÑO",,,,,,,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
16204,0,1,1,1,5,,"2094-2004","MITRANSIL","100294-C",17/08/2005,,"110330","2692",17/12/2004,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
16205,0,1,1,1,5,,"2095-2004","NOVOELIMICINA","100297-C",17/08/2005,,"110331","2692",17/12/2004,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
16206,0,1,1,1,5,,"2098-2004","PROFENOL","100296-C",17/08/2005,,"110334","2671",17/12/2004,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
16207,0,1,1,1,5,,"2097-2004","TRESANIL","100299-C",17/08/2005,,"110333","2692",17/12/2004,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
16208,0,1,1,1,5,,"2096-2004","PIROFLEX","100298-C",17/08/2005,,"110332","2692",17/12/2004,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
16209,0,1,1,1,5,,"2100-2004","FORTINIL","100266-C",16/08/2005,,"110336","2692",17/12/2004,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
16210,0,1,1,1,5,,"2099-2004","FINGRASS","100300-C",17/08/2005,,"110335","2692",17/12/2004,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
16211,0,1,3,1,16,,"2142-2004","COFFEE NEWS","100270-C",16/08/2005,,"110776","2692",17/12/2004,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
16212,0,1,3,2,35,,"2143-2004","COFFEE NEWS","100343-C",19/08/2005,,"110777","2692",17/12/2004,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
16213,0,1,3,1,30,,"2144-2004","CHOCOLAT DU JOUR","100276-C",17/08/2005,,"110778","2692",17/12/2004,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
16214,0,1,1,1,5,,"2161-2004","OMEPRASEC QUIMFA","110103-C",14/08/2007,,"110350","2692",17/12/2004,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
16215,0,1,1,1,5,,"2163-2004","SEDALIUM",,,,"110352","2692",17/12/2004,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
16216,0,1,1,1,5,,"2164-2004","AFONITOL","111707-C",23/11/2007,,"110353","2692",17/12/2004,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
16217,0,1,1,1,5,,"2162-2004","HIDRAMIL - 666",,,,"110351","2692",17/12/2004,07/08/2010,0,1,0,0,07/08/2010,07/08/2010,0,1
16218,0,1,1,1,5,,"2160-2004","CARDIO ASS","100269-C",16/08/2005,,"110349","2692",17/12/2004,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
16219,0,1,1,1,5,,"2159-2004","ELITOSIL","100264-C",16/08/2005,,"110348","2692",17/12/2004,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
16220,0,1,1,1,33,,,"OCHAGAVIA","43433-C",13/07/1984,"64252-A","39583",,,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
16631,0,1,3,1,3,,"0452-2005","RÉSURGIE EBEL","103127-C",07/04/2006,,"113628","2810",04/11/2005,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
16646,0,1,1,1,5,,"1363-1999","REGGAE","82364-C",27/10/2000,,"88863","2197",21/02/2000,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
16647,0,1,1,1,5,,"1364-1999","BALLAD","81668-C",14/09/2000,,"88864","2197",21/02/2000,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
16648,0,1,1,1,5,,"1366-1999","CORAGGIO","82570-C",25/01/2001,,"88866","2197",21/02/2000,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
16649,0,1,1,1,25,,"0983-2005","VITAMINA","109965-C",09/08/2007,,"113106","2810",04/11/2005,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
16650,0,1,3,2,39,,"0833-2005","T D E TRANSPORTADORA DE ELECTRICIDAD","105303-C",07/09/2006,,"113681","2810",04/11/2005,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
16651,0,1,3,4,39,,"0834-2005","T D E TRANSPORTADORA DE ELECTRICIDAD S.A.","105304-C",07/09/2006,,"113682","2810",04/11/2005,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
16652,0,1,1,1,3,,,"CUTEX","18389-C",22/06/1965,"65065-A","16244",,,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
16653,0,1,3,1,1,,"0873-2005","HAF","103138-C",11/04/2006,,"114474","2811",04/11/2005,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
16654,0,1,3,1,1,,"0874-2005","ALFREDOIÑESTA","103139-C",11/04/2006,,"114475","2811",04/11/2005,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
16655,0,1,1,1,5,,"0922-2005","NEO-ALERTOP","103194-C",17/04/2006,,"113093","2810",04/11/2005,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
16656,0,1,1,1,3,,"0919-2005","MUNCARE","103082-C",06/04/2006,,"113090","2810",04/11/2005,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
16657,0,1,1,1,5,,"0921-2005","MUNCARE","103230-C",17/04/2006,,"113092","2810",04/11/2005,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
15359,0,1,3,1,24,,"1054-2001","DURAMAX",,,,"97093","2352",09/11/2001,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
15360,0,1,1,1,3,,"1728-2003","BARDOT","95317-C",11/08/2004,,"106044","2527",29/09/2003,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
15361,0,1,1,1,3,,"1729-2003","MONET","95309-C",11/08/2004,,"106045","2527",29/09/2003,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
15362,0,1,1,1,5,,"1721-2003","ALTUS","94912-C",19/07/2004,,"106039","2527",29/09/2003,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
15363,0,1,1,1,5,,"1722-2003","PLENALIV","94909-C",19/07/2004,,"106040","2527",29/09/2003,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
15364,0,1,3,1,3,,"1723-2003","ABSOLUTION SYSTEM","94910-C",19/07/2004,,"106408","2527",29/09/2003,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
15365,0,1,1,1,29,,"1823-1996","WATT'S","70489-C",05/02/1999,,"72917","1967",17/01/1997,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
15366,0,1,1,1,30,,"4040-1995","BELMONT",,,,"70893","1953",04/10/1996,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
15367,0,1,1,1,29,,"4041-1995","BELMONT",,,,"70894","1953",04/10/1996,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
15368,0,1,1,1,30,,"4035-1995","CLICK","72994-C",14/06/1999,,"70888","1952",04/10/1996,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
15369,0,1,1,1,29,,"4036-1995","CLICK","72948-C",04/06/1999,,"70889","1953",04/10/1996,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
15370,0,1,1,1,30,,"4042-1995","SUPERIOR","72996-C",14/06/1999,,"70895","1953",04/10/1996,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
15371,0,1,1,1,29,,"4043-1995","SUPERIOR","72997-C",14/06/1999,,"70896","1953",04/10/1996,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
15372,0,1,1,1,29,,"4039-1995","IL GASTRONOMICO","72995-C",14/06/1999,,"70892","1953",04/10/1996,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
15373,0,1,1,1,30,,"4038-1995","IL GASTRONOMICO","72949-C",04/06/1999,,"70891","1953",04/10/1996,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
15374,0,1,1,1,34,,"1732-2003","GOLDEN SAND","94908-C",19/07/2004,,"106048","2527",29/09/2003,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
15375,0,1,1,1,5,,"1731-2003","CHAKITABS COFAR - 666","100508-C",29/08/2005,,"106047","2527",29/09/2003,07/08/2010,0,1,0,0,07/08/2010,07/08/2010,0,1
15533,0,1,3,1,30,,"2287-2003","LADERA","95318-C",11/08/2004,,"107085","2561",05/02/2004,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
15534,0,1,3,1,30,,"2285-2003","MACIZO","95729-C",25/08/2004,,"107083","2561",05/02/2004,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
15535,0,1,3,1,30,,"2286-2003","VOLCAN","95316-C",11/08/2004,,"107084","2561",05/02/2004,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
15536,0,1,1,1,8,,"2288-2003","SUPER-MAX","95586-C",20/08/2004,,"106731","2561",05/02/2004,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
15538,0,1,1,2,41,,"2453-2003","BOLSHOI","95329-C",12/08/2004,,"106801","2561",05/02/2004,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
15539,0,1,1,1,5,,"2451-2003","BONIL","95323-C",12/08/2004,,"106799","2561",05/02/2004,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
15540,0,1,1,1,5,,"2452-2003","BACTURYL","95326-C",12/08/2004,,"106800","2561",05/02/2004,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
15541,0,1,1,1,5,,"2450-2003","BETTAMOUSSE","95327-C",12/08/2004,,"106798","2561",05/02/2004,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
15542,0,1,1,1,3,,"2374-2003","NEVA HILLS","95320-C",12/08/2004,,"106764","2561",05/02/2004,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
15543,0,1,3,2,41,,"2543-2003","INSTITUTO BOLIVIANO DE PETROLEO Y GAS S.R.L  IBPG S.R.L.","95594-C",20/08/2004,,"107218","2615",22/06/2004,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
15545,0,1,1,1,32,,,"WINK","18763-C",24/11/1965,"67922-A","18026",,,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
15544,0,1,1,1,3,,"2405-2003","LIBERTAGE DE EBEL","95332-C",12/08/2004,,"106775","2561",05/02/2004,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
15546,0,1,1,1,29,,"0596-1994","GOOD MARK","60483-C",09/02/1996,,"63394","1893",04/08/1995,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
15547,0,1,1,1,30,,"0595-1994","GOOD MARK","60482-C",09/02/1996,,"63393","1893",04/08/1995,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
19766,0,1,3,2,39,,"0034-2008","SOL CEMENTOS LIMA S.A.","116284-C",28/11/2008,,"129091","3108",25/07/2008,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
15548,0,1,1,1,5,,"2457-2003","DISEÑO","95313-C",11/08/2004,,"107130","2561",05/02/2004,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
15549,0,1,1,1,16,,"2458-2003","DISEÑO","95322-C",12/08/2004,,"107131","2561",05/02/2004,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
15550,0,1,1,2,44,,"2459-2003","DISEÑO","95339-C",12/08/2004,,"107132","2561",05/02/2004,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
15551,0,1,3,1,5,,"2454-2003","CASA DE VACUNAS GLAXOSMITHKLINE","95321-C",12/08/2004,,"107127","2561",05/02/2004,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
15552,0,1,3,1,16,,"2455-2003","CASA DE VACUNAS GLAXOSMITHKLINE","95341-C",12/08/2004,,"107128","2561",05/02/2004,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
